InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
576139,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2022-05-02,19.91,C12264,United Kingdom
595369,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,26,2022-08-26,2.37,C12148,United Kingdom
593230,84879,ASSORTED COLOUR BIRD ORNAMENT,27,2023-08-10,4.94,C12484,France
509469,23206,LUNCH BAG APPLE DESIGN,23,2022-09-03,16.33,C12235,Norway
529886,23206,LUNCH BAG APPLE DESIGN,13,2022-06-24,5.18,C12280,United Kingdom
526613,21931,JUMBO STORAGE BAG SUKI,23,2022-11-01,2.26,C12362,United Kingdom
574781,84029E,RED WOOLLY HOTTIE WHITE HEART,39,2022-12-03,14.94,C12156,United Kingdom
576159,71053,WHITE METAL LANTERN,23,2023-06-07,6.54,C12270,United Kingdom
587514,22632,HAND WARMER RED POLKA DOT,7,2022-04-20,3.4,C12461,Portugal
562330,22633,HAND WARMER UNION JACK,18,2023-01-18,15.46,C12205,Germany
582233,22086,PAPER CHAIN KIT 50S CHRISTMAS,19,2023-12-27,14.51,C12032,United Kingdom
599230,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,22,2023-11-23,8.8,C12145,United Kingdom
523758,22632,HAND WARMER RED POLKA DOT,19,2023-06-21,7.39,C12049,United Kingdom
506737,84029E,RED WOOLLY HOTTIE WHITE HEART,34,2023-08-26,0.94,C12074,United Kingdom
599906,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2022-08-03,12.24,C12096,Norway
583996,21730,GLASS STAR FROSTED T-LIGHT HOLDER,27,2023-01-04,1.87,C12356,United Kingdom
554197,21931,JUMBO STORAGE BAG SUKI,9,2022-11-30,14.32,C12422,United Kingdom
581482,22752,SET 7 BABUSHKA NESTING BOXES,11,2023-11-06,3.13,C12392,United Kingdom
560955,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,45,2022-06-30,9.39,C12182,United Kingdom
599230,85123A,WHITE HANGING HEART T-LIGHT HOLDER,30,2022-01-29,9.19,C12308,United Kingdom
544800,84879,ASSORTED COLOUR BIRD ORNAMENT,29,2022-02-17,2.11,C12482,United Kingdom
548673,71053,WHITE METAL LANTERN,9,2022-03-17,8.93,C12058,United Kingdom
547660,71053,WHITE METAL LANTERN,32,2022-11-01,18.6,C12022,United Kingdom
577201,20725,LUNCH BAG RED RETROSPOT,11,2023-05-13,9.87,C12106,Netherlands
520634,22086,PAPER CHAIN KIT 50S CHRISTMAS,47,2023-02-16,14.49,C12375,United Kingdom
511110,21931,JUMBO STORAGE BAG SUKI,14,2023-03-04,8.45,C12169,Netherlands
598316,84029E,RED WOOLLY HOTTIE WHITE HEART,24,2022-07-08,19.65,C12160,United Kingdom
513927,21931,JUMBO STORAGE BAG SUKI,29,2022-10-19,4.38,C12481,United Kingdom
564680,22086,PAPER CHAIN KIT 50S CHRISTMAS,29,2023-03-09,11.19,C12260,United Kingdom
561018,22197,SMALL POPCORN HOLDER,9,2023-04-18,18.15,C12157,United Kingdom
599930,71053,WHITE METAL LANTERN,37,2023-11-06,4.22,C12194,United Kingdom
595847,23206,LUNCH BAG APPLE DESIGN,7,2022-03-17,5.89,C12265,United Kingdom
543553,84029E,RED WOOLLY HOTTIE WHITE HEART,41,2023-02-25,13.34,C12183,Switzerland
538148,22197,SMALL POPCORN HOLDER,11,2023-12-26,0.93,C12453,Norway
588015,20725,LUNCH BAG RED RETROSPOT,34,2023-04-08,14.5,C12146,United Kingdom
541635,23206,LUNCH BAG APPLE DESIGN,49,2023-04-04,4.17,C12253,United Kingdom
575024,22752,SET 7 BABUSHKA NESTING BOXES,40,2022-06-07,5.47,C12006,United Kingdom
531851,20725,LUNCH BAG RED RETROSPOT,26,2022-06-23,13.81,C12455,Belgium
559831,84029E,RED WOOLLY HOTTIE WHITE HEART,16,2022-07-07,9.48,C12300,Netherlands
595795,22633,HAND WARMER UNION JACK,20,2023-12-29,11.99,C12389,United Kingdom
597747,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2022-01-01,13.54,C12152,France
536744,22086,PAPER CHAIN KIT 50S CHRISTMAS,48,2022-07-20,5.07,C12024,Belgium
563448,84879,ASSORTED COLOUR BIRD ORNAMENT,30,2023-08-01,1.28,C12190,United Kingdom
532289,22197,SMALL POPCORN HOLDER,27,2023-07-01,13.3,C12023,France
520618,22752,SET 7 BABUSHKA NESTING BOXES,16,2022-05-21,16.29,C12261,United Kingdom
564218,22086,PAPER CHAIN KIT 50S CHRISTMAS,22,2023-04-20,7.52,C12059,United Kingdom
582663,22633,HAND WARMER UNION JACK,11,2023-02-10,15.73,C12345,Germany
561978,23206,LUNCH BAG APPLE DESIGN,19,2023-09-22,6.2,C12037,Spain
520537,21931,JUMBO STORAGE BAG SUKI,44,2023-08-07,8.85,C12401,United Kingdom
502134,22633,HAND WARMER UNION JACK,12,2023-03-22,1.61,C12458,United Kingdom
526906,22752,SET 7 BABUSHKA NESTING BOXES,38,2023-10-08,14.04,C12098,United Kingdom
536233,71053,WHITE METAL LANTERN,32,2023-10-17,13.47,C12389,United Kingdom
554344,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2023-04-18,10.09,C12265,United Kingdom
522818,85099B,JUMBO BAG RED RETROSPOT,46,2023-08-11,1.24,C12360,EIRE
503213,23206,LUNCH BAG APPLE DESIGN,5,2022-06-28,2.31,C12362,United Kingdom
514906,85099B,JUMBO BAG RED RETROSPOT,45,2022-03-09,8.69,C12267,Belgium
500654,22197,SMALL POPCORN HOLDER,35,2023-09-13,6.94,C12436,United Kingdom
592420,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2022-10-28,17.61,C12186,Netherlands
541179,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-12-26,1.46,C12158,United Kingdom
503249,84406B,CREAM CUPID HEARTS COAT HANGER,32,2022-02-28,5.39,C12425,Belgium
582373,22960,JAM MAKING SET WITH JARS,18,2022-06-09,13.38,C12289,United Kingdom
544835,47566,PARTY BUNTING,35,2023-08-16,14.44,C12336,United Kingdom
555242,23206,LUNCH BAG APPLE DESIGN,30,2023-02-25,8.04,C12359,Germany
549890,20725,LUNCH BAG RED RETROSPOT,12,2023-07-22,14.32,C12404,United Kingdom
507915,84879,ASSORTED COLOUR BIRD ORNAMENT,43,2022-01-18,3.53,C12143,United Kingdom
538755,85099B,JUMBO BAG RED RETROSPOT,43,2022-12-01,18.68,C12167,United Kingdom
520462,85099B,JUMBO BAG RED RETROSPOT,14,2022-11-06,12.5,C12117,Germany
507905,22633,HAND WARMER UNION JACK,4,2022-07-10,7.95,C12172,Australia
595055,22960,JAM MAKING SET WITH JARS,1,2023-08-10,19.32,C12167,United Kingdom
529725,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,39,2023-03-09,6.54,C12142,United Kingdom
532678,23206,LUNCH BAG APPLE DESIGN,29,2023-02-21,2.34,C12041,Norway
542912,22632,HAND WARMER RED POLKA DOT,48,2023-12-19,14.02,C12320,France
555935,22752,SET 7 BABUSHKA NESTING BOXES,44,2023-12-04,10.41,C12346,United Kingdom
527276,22086,PAPER CHAIN KIT 50S CHRISTMAS,37,2023-12-26,1.47,C12184,United Kingdom
588255,23206,LUNCH BAG APPLE DESIGN,48,2022-02-25,11.03,C12320,EIRE
535218,85099B,JUMBO BAG RED RETROSPOT,39,2023-08-20,18.46,C12283,United Kingdom
547319,22960,JAM MAKING SET WITH JARS,36,2023-08-17,0.89,C12257,United Kingdom
515010,23206,LUNCH BAG APPLE DESIGN,21,2023-02-14,8.78,C12402,United Kingdom
500374,22633,HAND WARMER UNION JACK,3,2023-02-17,15.58,C12387,Netherlands
530089,23206,LUNCH BAG APPLE DESIGN,34,2023-12-08,17.91,C12370,United Kingdom
544938,22632,HAND WARMER RED POLKA DOT,22,2023-06-08,6.95,C12115,United Kingdom
526121,22086,PAPER CHAIN KIT 50S CHRISTMAS,7,2023-03-03,18.26,C12339,United Kingdom
564673,23206,LUNCH BAG APPLE DESIGN,13,2022-02-23,12.44,C12002,Belgium
575052,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2022-03-11,12.85,C12229,Australia
500367,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,26,2022-08-12,4.48,C12281,United Kingdom
559908,71053,WHITE METAL LANTERN,21,2023-11-08,3.71,C12040,United Kingdom
553805,22752,SET 7 BABUSHKA NESTING BOXES,48,2022-06-02,9.89,C12129,United Kingdom
594983,22632,HAND WARMER RED POLKA DOT,10,2022-01-03,6.16,C12444,United Kingdom
553641,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,21,2022-07-20,15.08,C12298,United Kingdom
524975,22960,JAM MAKING SET WITH JARS,16,2023-03-09,16.77,C12306,United Kingdom
529003,21730,GLASS STAR FROSTED T-LIGHT HOLDER,44,2022-03-19,9.81,C12001,EIRE
584930,84406B,CREAM CUPID HEARTS COAT HANGER,48,2023-07-30,7.71,C12149,Netherlands
540036,22632,HAND WARMER RED POLKA DOT,42,2022-04-05,17.39,C12046,United Kingdom
518434,22752,SET 7 BABUSHKA NESTING BOXES,18,2023-02-17,16.73,C12397,EIRE
555016,22960,JAM MAKING SET WITH JARS,28,2022-03-01,9.91,C12163,Australia
506380,22632,HAND WARMER RED POLKA DOT,19,2023-04-26,5.55,C12277,United Kingdom
566710,85099B,JUMBO BAG RED RETROSPOT,15,2023-07-25,16.5,C12171,United Kingdom
569557,85123A,WHITE HANGING HEART T-LIGHT HOLDER,40,2023-01-09,5.68,C12112,United Kingdom
557275,22086,PAPER CHAIN KIT 50S CHRISTMAS,48,2023-12-08,7.99,C12246,United Kingdom
579024,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,25,2022-09-30,15.3,C12238,United Kingdom
594799,22197,SMALL POPCORN HOLDER,27,2023-08-22,13.77,C12416,United Kingdom
537849,21212,PACK OF 72 RETROSPOT CAKE CASES,41,2023-09-13,4.29,C12179,United Kingdom
580648,21212,PACK OF 72 RETROSPOT CAKE CASES,49,2022-03-09,13.22,C12377,United Kingdom
511997,47566,PARTY BUNTING,25,2023-03-21,11.1,C12038,United Kingdom
587320,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2022-12-01,4.98,C12079,United Kingdom
590976,23206,LUNCH BAG APPLE DESIGN,12,2022-03-16,5.43,C12343,United Kingdom
536452,21931,JUMBO STORAGE BAG SUKI,11,2023-06-03,7.8,C12216,United Kingdom
568373,22633,HAND WARMER UNION JACK,36,2022-04-02,15.67,C12449,United Kingdom
557607,84029E,RED WOOLLY HOTTIE WHITE HEART,18,2023-05-18,9.01,C12186,United Kingdom
564626,23207,LUNCH BAG PINK POLKADOT,27,2022-07-05,9.43,C12202,United Kingdom
513889,23206,LUNCH BAG APPLE DESIGN,42,2023-03-18,15.42,C12380,United Kingdom
564905,21730,GLASS STAR FROSTED T-LIGHT HOLDER,33,2022-01-13,10.07,C12050,Netherlands
507814,21931,JUMBO STORAGE BAG SUKI,20,2022-02-09,10.19,C12314,United Kingdom
515168,84029E,RED WOOLLY HOTTIE WHITE HEART,35,2022-04-16,8.24,C12261,United Kingdom
502836,21730,GLASS STAR FROSTED T-LIGHT HOLDER,32,2022-05-03,15.1,C12403,United Kingdom
565635,84029E,RED WOOLLY HOTTIE WHITE HEART,15,2022-04-02,2.71,C12267,United Kingdom
525169,21931,JUMBO STORAGE BAG SUKI,23,2023-01-29,13.31,C12173,Germany
501777,71053,WHITE METAL LANTERN,45,2023-11-10,3.18,C12373,Belgium
506820,47566,PARTY BUNTING,22,2022-06-29,11.58,C12341,United Kingdom
537964,23207,LUNCH BAG PINK POLKADOT,29,2023-03-11,11.67,C12005,EIRE
582807,84029E,RED WOOLLY HOTTIE WHITE HEART,25,2023-05-18,5.8,C12173,Portugal
538299,23207,LUNCH BAG PINK POLKADOT,9,2023-08-07,10.92,C12230,United Kingdom
560099,85099B,JUMBO BAG RED RETROSPOT,20,2022-10-12,1.01,C12248,United Kingdom
507804,22752,SET 7 BABUSHKA NESTING BOXES,29,2022-11-28,17.05,C12450,United Kingdom
557872,20725,LUNCH BAG RED RETROSPOT,37,2022-05-11,17.39,C12206,Netherlands
546260,20725,LUNCH BAG RED RETROSPOT,14,2022-09-15,9.67,C12063,United Kingdom
543721,71053,WHITE METAL LANTERN,48,2023-05-15,9.95,C12124,Portugal
584711,22633,HAND WARMER UNION JACK,10,2022-04-28,7.26,C12198,United Kingdom
547262,22632,HAND WARMER RED POLKA DOT,45,2023-12-11,5.24,C12348,United Kingdom
591297,22632,HAND WARMER RED POLKA DOT,2,2023-10-23,11.68,C12300,United Kingdom
582946,22960,JAM MAKING SET WITH JARS,38,2022-02-18,4.08,C12274,United Kingdom
575733,22752,SET 7 BABUSHKA NESTING BOXES,7,2022-06-02,18.52,C12249,EIRE
529481,22197,SMALL POPCORN HOLDER,37,2023-05-05,5.11,C12009,Norway
553945,84879,ASSORTED COLOUR BIRD ORNAMENT,46,2022-02-09,2.2,C12198,United Kingdom
502084,22632,HAND WARMER RED POLKA DOT,21,2022-01-29,15.84,C12279,United Kingdom
532307,23207,LUNCH BAG PINK POLKADOT,11,2022-03-27,6.75,C12145,United Kingdom
550110,47566,PARTY BUNTING,28,2023-02-26,19.96,C12141,United Kingdom
584749,22960,JAM MAKING SET WITH JARS,19,2022-11-21,3.52,C12147,United Kingdom
555585,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,2022-09-15,1.89,C12325,United Kingdom
591106,20725,LUNCH BAG RED RETROSPOT,45,2023-08-12,17.58,C12277,United Kingdom
522840,23207,LUNCH BAG PINK POLKADOT,4,2023-11-05,18.41,C12200,Switzerland
589220,84029E,RED WOOLLY HOTTIE WHITE HEART,45,2022-08-16,10.26,C12389,Germany
520099,84406B,CREAM CUPID HEARTS COAT HANGER,45,2023-11-26,18.32,C12144,EIRE
522928,84879,ASSORTED COLOUR BIRD ORNAMENT,32,2023-01-06,3.61,C12429,Spain
562852,23207,LUNCH BAG PINK POLKADOT,15,2022-01-07,3.01,C12221,Germany
584603,23207,LUNCH BAG PINK POLKADOT,3,2022-03-21,2.13,C12115,Portugal
589297,21931,JUMBO STORAGE BAG SUKI,5,2022-12-02,19.86,C12308,United Kingdom
592272,22960,JAM MAKING SET WITH JARS,9,2022-12-15,18.05,C12443,United Kingdom
512672,23207,LUNCH BAG PINK POLKADOT,23,2022-01-22,9.4,C12361,Belgium
542972,85099B,JUMBO BAG RED RETROSPOT,8,2023-11-11,1.53,C12490,EIRE
516834,22086,PAPER CHAIN KIT 50S CHRISTMAS,31,2022-02-14,4.62,C12497,United Kingdom
518380,20725,LUNCH BAG RED RETROSPOT,33,2022-10-07,5.88,C12491,United Kingdom
591184,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2023-04-16,4.26,C12146,United Kingdom
523377,21931,JUMBO STORAGE BAG SUKI,20,2023-12-18,11.48,C12148,United Kingdom
569675,85123A,WHITE HANGING HEART T-LIGHT HOLDER,39,2023-11-19,12.3,C12450,Germany
561013,22633,HAND WARMER UNION JACK,29,2022-05-17,3.37,C12362,Australia
553217,21931,JUMBO STORAGE BAG SUKI,15,2022-03-08,18.94,C12303,Spain
571502,21931,JUMBO STORAGE BAG SUKI,30,2023-03-23,14.07,C12299,United Kingdom
584763,21730,GLASS STAR FROSTED T-LIGHT HOLDER,38,2023-11-18,10.49,C12199,United Kingdom
558035,21931,JUMBO STORAGE BAG SUKI,38,2023-09-20,18.07,C12283,Belgium
568116,22752,SET 7 BABUSHKA NESTING BOXES,28,2023-06-05,10.46,C12301,United Kingdom
500887,22633,HAND WARMER UNION JACK,4,2023-06-17,12.69,C12457,United Kingdom
560579,22632,HAND WARMER RED POLKA DOT,14,2023-02-10,19.45,C12365,United Kingdom
597113,22960,JAM MAKING SET WITH JARS,3,2023-05-26,7.4,C12143,United Kingdom
587913,84406B,CREAM CUPID HEARTS COAT HANGER,49,2022-12-11,6.31,C12211,United Kingdom
540492,23207,LUNCH BAG PINK POLKADOT,29,2022-10-23,13.12,C12165,United Kingdom
521834,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,25,2022-06-17,2.49,C12106,United Kingdom
557580,84029E,RED WOOLLY HOTTIE WHITE HEART,36,2022-03-11,2.8,C12230,United Kingdom
573454,85099B,JUMBO BAG RED RETROSPOT,34,2023-05-19,12.56,C12117,Australia
593933,22633,HAND WARMER UNION JACK,14,2022-07-08,8.06,C12400,United Kingdom
514271,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,31,2023-02-21,3.55,C12468,United Kingdom
554631,22752,SET 7 BABUSHKA NESTING BOXES,30,2022-07-06,4.97,C12452,Australia
573502,22752,SET 7 BABUSHKA NESTING BOXES,28,2022-03-24,11.28,C12132,Australia
550489,23206,LUNCH BAG APPLE DESIGN,19,2022-01-31,12.66,C12376,Australia
504327,84029E,RED WOOLLY HOTTIE WHITE HEART,41,2023-11-25,11.45,C12153,United Kingdom
546703,22633,HAND WARMER UNION JACK,31,2022-08-14,18.95,C12316,United Kingdom
570342,84406B,CREAM CUPID HEARTS COAT HANGER,4,2023-06-21,3.92,C12296,United Kingdom
552245,22633,HAND WARMER UNION JACK,47,2023-02-16,8.03,C12002,Switzerland
542453,84406B,CREAM CUPID HEARTS COAT HANGER,47,2022-11-25,15.6,C12353,United Kingdom
569424,22632,HAND WARMER RED POLKA DOT,37,2022-09-05,16.73,C12269,Australia
554223,47566,PARTY BUNTING,23,2022-05-23,9.52,C12236,United Kingdom
529839,21730,GLASS STAR FROSTED T-LIGHT HOLDER,19,2022-12-22,9.67,C12416,United Kingdom
591765,47566,PARTY BUNTING,15,2022-02-27,9.42,C12278,Switzerland
505165,22752,SET 7 BABUSHKA NESTING BOXES,38,2023-04-30,4.53,C12372,France
593914,22752,SET 7 BABUSHKA NESTING BOXES,28,2022-09-27,15.58,C12468,Spain
503814,23207,LUNCH BAG PINK POLKADOT,31,2023-12-12,5.97,C12351,United Kingdom
529673,21212,PACK OF 72 RETROSPOT CAKE CASES,44,2023-11-27,2.96,C12435,United Kingdom
591919,84029E,RED WOOLLY HOTTIE WHITE HEART,10,2022-12-12,14.27,C12249,United Kingdom
502247,22752,SET 7 BABUSHKA NESTING BOXES,12,2023-05-05,18.66,C12389,United Kingdom
567448,22632,HAND WARMER RED POLKA DOT,32,2023-03-16,15.51,C12223,Germany
537299,85123A,WHITE HANGING HEART T-LIGHT HOLDER,28,2022-07-02,5.78,C12498,United Kingdom
557499,84879,ASSORTED COLOUR BIRD ORNAMENT,44,2022-09-01,17.33,C12065,United Kingdom
592978,84879,ASSORTED COLOUR BIRD ORNAMENT,31,2023-12-14,18.23,C12449,United Kingdom
587479,47566,PARTY BUNTING,4,2022-06-01,6.83,C12133,United Kingdom
577597,85099B,JUMBO BAG RED RETROSPOT,3,2023-05-15,16.26,C12182,United Kingdom
522235,20725,LUNCH BAG RED RETROSPOT,40,2023-06-11,0.87,C12296,United Kingdom
542114,21931,JUMBO STORAGE BAG SUKI,43,2023-07-27,3.07,C12186,United Kingdom
595611,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,46,2022-04-17,12.72,C12478,Australia
545999,22960,JAM MAKING SET WITH JARS,27,2022-02-04,16.39,C12083,United Kingdom
590515,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2023-05-04,14.38,C12355,United Kingdom
593751,22752,SET 7 BABUSHKA NESTING BOXES,3,2022-07-03,17.79,C12222,United Kingdom
526125,71053,WHITE METAL LANTERN,45,2022-05-26,15.96,C12492,United Kingdom
527412,22960,JAM MAKING SET WITH JARS,41,2022-02-05,5.55,C12146,Norway
580469,23206,LUNCH BAG APPLE DESIGN,43,2023-04-01,19.74,C12040,United Kingdom
504036,47566,PARTY BUNTING,8,2022-05-28,11.93,C12293,United Kingdom
532681,84879,ASSORTED COLOUR BIRD ORNAMENT,44,2022-05-10,12.41,C12221,United Kingdom
597147,20725,LUNCH BAG RED RETROSPOT,1,2023-01-09,13.17,C12434,Belgium
584217,21931,JUMBO STORAGE BAG SUKI,39,2023-09-15,12.68,C12107,Netherlands
514676,21931,JUMBO STORAGE BAG SUKI,25,2022-01-15,15.82,C12225,United Kingdom
500435,85099B,JUMBO BAG RED RETROSPOT,37,2022-06-24,19.72,C12440,United Kingdom
572658,84029E,RED WOOLLY HOTTIE WHITE HEART,34,2022-12-05,17.65,C12300,United Kingdom
511213,20725,LUNCH BAG RED RETROSPOT,17,2023-03-09,11.36,C12022,Spain
576932,22632,HAND WARMER RED POLKA DOT,19,2023-10-03,4.7,C12057,United Kingdom
501985,23206,LUNCH BAG APPLE DESIGN,19,2022-03-22,8.87,C12033,Portugal
587036,21931,JUMBO STORAGE BAG SUKI,46,2023-04-19,4.88,C12447,France
507769,47566,PARTY BUNTING,40,2022-08-10,2.39,C12039,United Kingdom
598625,84406B,CREAM CUPID HEARTS COAT HANGER,4,2023-03-08,16.44,C12449,United Kingdom
508836,22960,JAM MAKING SET WITH JARS,5,2022-02-16,19.96,C12323,United Kingdom
523386,84029E,RED WOOLLY HOTTIE WHITE HEART,47,2023-11-20,13.72,C12175,EIRE
538006,85123A,WHITE HANGING HEART T-LIGHT HOLDER,23,2023-10-22,5.4,C12351,Norway
584266,22960,JAM MAKING SET WITH JARS,13,2023-04-23,12.51,C12391,France
507579,21212,PACK OF 72 RETROSPOT CAKE CASES,18,2022-09-30,6.0,C12183,United Kingdom
529134,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,18,2023-02-14,19.7,C12421,Spain
584862,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2022-02-04,0.93,C12080,Netherlands
595047,84406B,CREAM CUPID HEARTS COAT HANGER,20,2023-08-28,8.8,C12183,United Kingdom
540541,22632,HAND WARMER RED POLKA DOT,26,2023-07-28,6.67,C12113,Germany
582596,85123A,WHITE HANGING HEART T-LIGHT HOLDER,20,2023-04-25,2.08,C12316,Norway
560717,84029E,RED WOOLLY HOTTIE WHITE HEART,5,2023-09-11,10.5,C12242,Norway
577700,21212,PACK OF 72 RETROSPOT CAKE CASES,8,2022-05-22,19.12,C12487,United Kingdom
534743,22632,HAND WARMER RED POLKA DOT,49,2023-11-15,17.64,C12213,United Kingdom
572933,85099B,JUMBO BAG RED RETROSPOT,38,2022-08-25,19.1,C12413,United Kingdom
511112,21730,GLASS STAR FROSTED T-LIGHT HOLDER,40,2022-08-22,12.45,C12194,United Kingdom
505886,22960,JAM MAKING SET WITH JARS,30,2022-12-11,4.87,C12210,Netherlands
541388,22960,JAM MAKING SET WITH JARS,40,2022-09-02,1.26,C12459,United Kingdom
545741,22632,HAND WARMER RED POLKA DOT,29,2023-12-16,15.99,C12350,United Kingdom
525605,22752,SET 7 BABUSHKA NESTING BOXES,31,2022-10-31,6.66,C12102,United Kingdom
599347,22960,JAM MAKING SET WITH JARS,4,2023-01-21,4.62,C12345,United Kingdom
554012,23206,LUNCH BAG APPLE DESIGN,36,2022-09-22,0.7,C12294,United Kingdom
541725,20725,LUNCH BAG RED RETROSPOT,30,2022-02-07,1.56,C12074,United Kingdom
516662,22752,SET 7 BABUSHKA NESTING BOXES,44,2022-04-26,0.85,C12416,Germany
506042,22752,SET 7 BABUSHKA NESTING BOXES,49,2022-10-28,16.63,C12141,Belgium
514182,47566,PARTY BUNTING,49,2023-03-26,7.73,C12351,United Kingdom
574225,84879,ASSORTED COLOUR BIRD ORNAMENT,19,2023-06-13,18.88,C12429,United Kingdom
515391,47566,PARTY BUNTING,14,2022-11-16,12.51,C12274,United Kingdom
595653,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,38,2022-09-24,2.15,C12009,United Kingdom
586029,22086,PAPER CHAIN KIT 50S CHRISTMAS,38,2023-05-04,10.79,C12159,Germany
551126,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-11-17,5.21,C12285,United Kingdom
523793,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,15,2023-09-13,0.76,C12426,United Kingdom
560914,21212,PACK OF 72 RETROSPOT CAKE CASES,43,2022-05-10,13.01,C12215,United Kingdom
569546,71053,WHITE METAL LANTERN,23,2023-03-18,9.0,C12048,United Kingdom
517086,23207,LUNCH BAG PINK POLKADOT,16,2023-12-01,10.51,C12032,United Kingdom
534588,85099B,JUMBO BAG RED RETROSPOT,42,2022-11-03,15.0,C12183,United Kingdom
517763,84406B,CREAM CUPID HEARTS COAT HANGER,20,2022-06-20,14.76,C12136,Belgium
522903,20725,LUNCH BAG RED RETROSPOT,10,2023-08-28,15.09,C12278,United Kingdom
585874,22960,JAM MAKING SET WITH JARS,14,2022-01-20,11.0,C12095,United Kingdom
547238,20725,LUNCH BAG RED RETROSPOT,41,2022-01-29,1.51,C12456,France
560872,22633,HAND WARMER UNION JACK,20,2023-11-24,11.83,C12100,United Kingdom
518481,22633,HAND WARMER UNION JACK,40,2022-01-22,2.21,C12208,Portugal
527974,22086,PAPER CHAIN KIT 50S CHRISTMAS,48,2022-05-10,13.9,C12213,United Kingdom
569640,47566,PARTY BUNTING,49,2023-03-09,14.26,C12238,United Kingdom
523428,23207,LUNCH BAG PINK POLKADOT,41,2023-12-05,8.19,C12498,United Kingdom
501829,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2022-08-02,5.06,C12246,United Kingdom
540531,22632,HAND WARMER RED POLKA DOT,5,2022-03-27,8.32,C12466,United Kingdom
526872,20725,LUNCH BAG RED RETROSPOT,45,2023-07-01,13.07,C12389,United Kingdom
590172,47566,PARTY BUNTING,33,2022-11-05,12.12,C12124,United Kingdom
550250,22960,JAM MAKING SET WITH JARS,8,2022-12-19,6.59,C12014,United Kingdom
568224,23207,LUNCH BAG PINK POLKADOT,36,2022-02-13,3.98,C12270,United Kingdom
594503,84879,ASSORTED COLOUR BIRD ORNAMENT,39,2023-02-13,4.5,C12442,United Kingdom
587637,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2023-01-03,18.49,C12114,Netherlands
592424,22197,SMALL POPCORN HOLDER,42,2022-07-04,13.29,C12226,Belgium
525482,22197,SMALL POPCORN HOLDER,46,2022-11-18,12.95,C12172,Portugal
575093,22633,HAND WARMER UNION JACK,45,2022-07-27,11.42,C12450,United Kingdom
510255,85123A,WHITE HANGING HEART T-LIGHT HOLDER,45,2022-06-11,18.47,C12381,United Kingdom
521551,21212,PACK OF 72 RETROSPOT CAKE CASES,49,2023-02-06,1.76,C12230,United Kingdom
567323,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2023-04-02,17.03,C12453,United Kingdom
559668,22960,JAM MAKING SET WITH JARS,44,2022-01-13,18.93,C12276,United Kingdom
519199,85123A,WHITE HANGING HEART T-LIGHT HOLDER,36,2022-10-21,11.32,C12251,United Kingdom
521183,22752,SET 7 BABUSHKA NESTING BOXES,46,2022-04-07,18.62,C12142,Germany
591123,22633,HAND WARMER UNION JACK,17,2023-06-21,0.88,C12042,United Kingdom
515369,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2023-03-15,15.5,C12135,United Kingdom
532367,85123A,WHITE HANGING HEART T-LIGHT HOLDER,20,2023-10-07,0.54,C12388,Norway
569999,84406B,CREAM CUPID HEARTS COAT HANGER,34,2022-01-01,17.94,C12413,Switzerland
